,TEAM_HOME,TEAM_AWAY,FG_HOME,FG_AWAY,FGA_HOME,FGA_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG(3)_HOME,FG(3)_AWAY,FGA(3)_HOME,FGA(3)_AWAY,FG_PCT(3)_HOME,FG_PCT(3)_AWAY,FT_HOME,FT_AWAY,FTA_HOME,FTA_AWAY,FT_PCT_HOME,FT_PCT_AWAY,ORB_HOME,ORB_AWAY,DRB_HOME,DRB_AWAY,TRB_HOME,TRB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PTS_HOME,PTS_AWAY,TS_PCT_HOME,TS_PCT_AWAY,EFG_PCT_HOME,EFG_PCT_AWAY,3PA_R_HOME,3PA_R_AWAY,FT_R_HOME,FT_R_AWAY,ORB_PCT_HOME,ORB_PCT_AWAY,DRB_PCT_HOME,DRB_PCT_AWAY,TRB_PCT_HOME,TRB_PCT_AWAY,AST_PCT_HOME,AST_PCT_AWAY,STL_PCT_HOME,STL_PCT_AWAY,BLK_PCT_HOME,BLK_PCT_AWAY,TOV_PCT_HOME,TOV_PCT_AWAY,O_RTG_HOME,O_RTG_AWAY,D_RTG_HOME,D_RTG_AWAY,WINS_RECORD_HOME,WINS_RECORD_AWAY,LOSSES_RECORD_HOME,LOSSES_RECORD_AWAY,WIN_PCT_HOME,WIN_PCT_AWAY,GAME_NO_HOME,GAME_NO_AWAY,WIN_HOME,WIN_AWAY,LOSS_HOME,LOSS_AWAY,FG(3)_MISSED_HOME,FG(3)_MISSED_AWAY,FG_MISSED_HOME,FG_MISSED_AWAY,BLOCKED_ATTEMPTS_HOME,BLOCKED_ATTEMPTS_AWAY,TOV_FORCED_HOME,TOV_FORCED_AWAY,FG(2)_HOME,FG(2)_AWAY,FGA(2)_HOME,FGA(2)_AWAY,FG(2)_MISSED_HOME,FG(2)_MISSED_AWAY,GAMEID,DATE,SEASON,OTs
30,SAC,LAL,52,41,101,89,0.515,0.461,6,11,22,34,0.273,0.324,22,21,30,27,0.733,0.778,16,8,40,29,56,37,26,20,6,7,7,9,14,19,23,24,132,114,0.578,0.565,0.545,0.522,0.218,0.382,0.297,0.303,35.6,16.7,83.3,64.4,60.2,39.8,50.0,48.8,5.5,6.4,12.7,11.4,10.9,15.8,120.8,104.3,104.3,120.8,1.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,1,0,0,1,16,23,49,48,9,7,19,14,46,30,79,55,33,25,201510300SAC,2015-10-30,2016,0
31,PHO,POR,37,34,83,86,0.446,0.395,4,9,18,24,0.222,0.375,32,15,42,19,0.762,0.789,11,11,44,31,55,42,17,17,13,9,7,5,19,23,17,33,110,92,0.542,0.487,0.47,0.448,0.217,0.279,0.506,0.221,26.2,20.0,80.0,73.8,56.7,43.3,45.9,50.0,12.3,8.5,11.3,7.7,15.8,19.6,104.1,87.0,87.0,104.1,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,0,1,1,0,14,15,46,52,5,7,23,19,33,25,65,62,32,37,201510300PHO,2015-10-30,2016,0
32,IND,UTA,28,39,70,88,0.4,0.443,4,6,17,15,0.235,0.4,16,13,21,18,0.762,0.722,7,15,27,32,34,47,10,15,8,13,7,4,24,17,19,24,76,97,0.48,0.506,0.429,0.477,0.243,0.17,0.3,0.205,17.9,35.7,64.3,82.1,42.0,58.0,35.7,38.5,8.5,13.8,9.6,7.5,23.2,15.1,80.9,103.3,103.3,80.9,0.0,2.0,3.0,1.0,0.0,0.6666666666666666,3.0,3.0,0,1,1,0,13,9,42,49,4,7,17,24,24,33,53,73,29,40,201510310IND,2015-10-31,2016,0
33,WAS,NYK,38,41,90,86,0.422,0.477,6,9,22,19,0.273,0.474,28,26,33,32,0.848,0.813,11,9,32,31,43,40,17,21,9,8,3,5,17,18,32,30,110,117,0.526,0.585,0.456,0.529,0.244,0.221,0.367,0.372,26.2,22.0,78.0,73.8,51.8,48.2,44.7,51.2,8.5,7.6,4.5,7.4,14.0,15.2,103.8,110.5,110.5,103.8,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,3.0,3.0,0,1,1,0,16,10,52,45,5,3,18,17,32,32,68,67,36,35,201510310WAS,2015-10-31,2016,0
34,NOP,GSW,46,46,100,84,0.46,0.548,8,17,22,30,0.364,0.567,20,25,23,35,0.87,0.714,16,3,32,35,48,38,22,26,4,10,4,4,15,10,23,24,120,134,0.545,0.674,0.5,0.649,0.22,0.357,0.23,0.417,31.4,8.6,91.4,68.6,55.8,44.2,47.8,56.5,3.8,9.5,7.4,5.1,12.0,9.1,114.0,127.3,127.3,114.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,3.0,0,1,1,0,14,13,54,38,4,4,10,15,38,29,78,54,40,25,201510310NOP,2015-10-31,2016,0
35,MEM,BRK,34,38,80,79,0.425,0.481,9,3,23,13,0.391,0.231,24,12,28,18,0.857,0.667,11,8,31,35,42,43,26,21,6,3,2,3,9,12,19,22,101,91,0.547,0.523,0.481,0.5,0.288,0.165,0.35,0.228,23.9,20.5,79.5,76.1,49.4,50.6,76.5,55.3,6.8,3.4,3.0,5.3,8.9,12.1,113.7,102.5,102.5,113.7,2.0,0.0,1.0,3.0,0.6666666666666666,0.0,3.0,3.0,0,1,1,0,14,10,46,41,3,2,12,9,25,35,57,66,32,31,201510310MEM,2015-10-31,2016,0
36,POR,PHO,33,39,79,94,0.418,0.415,8,11,30,32,0.267,0.344,16,12,28,16,0.571,0.75,10,11,35,37,45,48,20,16,7,11,5,6,16,13,20,20,90,101,0.493,0.5,0.468,0.473,0.38,0.34,0.354,0.17,21.3,23.9,76.1,78.7,48.4,51.6,60.6,41.0,7.2,11.3,8.1,12.2,14.9,11.4,92.3,103.6,103.6,92.3,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,3.0,3.0,1,0,0,1,22,21,46,55,6,5,13,16,25,28,49,62,24,34,201510310POR,2015-10-31,2016,0
37,LAC,SAC,39,43,76,101,0.513,0.426,4,6,17,18,0.235,0.333,32,17,46,25,0.696,0.68,6,19,35,30,41,49,25,20,4,9,9,2,17,13,22,34,114,109,0.592,0.487,0.539,0.455,0.224,0.178,0.605,0.248,16.7,35.2,64.8,83.3,45.6,54.4,64.1,46.5,3.9,8.7,10.8,3.4,15.0,10.4,110.2,105.3,105.3,110.2,3.0,1.0,0.0,2.0,1.0,0.3333333333333333,3.0,3.0,1,0,0,1,13,12,37,58,2,9,13,17,35,37,59,83,24,46,201510310LAC,2015-10-31,2016,0
38,CHA,ATL,32,37,86,88,0.372,0.42,14,7,37,29,0.378,0.241,14,13,15,14,0.933,0.929,9,9,36,39,45,48,27,22,7,9,13,6,11,11,14,16,92,94,0.497,0.499,0.453,0.46,0.43,0.33,0.174,0.159,18.8,20.0,80.0,81.3,48.4,51.6,84.4,59.5,7.5,9.7,22.0,12.2,10.6,10.5,99.0,101.2,101.2,99.0,0.0,3.0,3.0,1.0,0.0,0.75,3.0,4.0,0,1,1,0,23,22,54,51,6,13,11,11,18,30,49,59,31,29,201511010CHO,2015-11-01,2016,0
39,BOS,SAS,35,36,98,83,0.357,0.434,6,5,29,19,0.207,0.263,11,18,14,25,0.786,0.72,16,10,29,41,45,51,21,22,10,10,5,6,16,18,23,16,87,95,0.418,0.505,0.388,0.464,0.296,0.229,0.143,0.301,28.1,25.6,74.4,71.9,46.9,53.1,60.0,61.1,10.1,10.1,7.8,8.7,13.3,16.1,87.5,95.6,95.6,87.5,1.0,2.0,2.0,1.0,0.3333333333333333,0.6666666666666666,3.0,3.0,0,1,1,0,23,14,63,47,6,5,18,16,29,31,69,64,40,33,201511010BOS,2015-11-01,2016,0
40,MIA,HOU,42,32,86,79,0.488,0.405,9,10,22,36,0.409,0.278,16,15,21,18,0.762,0.833,11,3,37,31,48,34,24,20,11,9,5,3,12,17,16,23,109,89,0.572,0.512,0.541,0.468,0.256,0.456,0.244,0.228,26.2,7.5,92.5,73.8,58.5,41.5,57.1,62.5,11.4,9.3,11.6,4.7,11.2,16.4,112.7,92.0,92.0,112.7,2.0,0.0,1.0,3.0,0.6666666666666666,0.0,3.0,3.0,0,1,1,0,13,26,44,47,3,5,17,12,33,22,64,43,31,21,201511010MIA,2015-11-01,2016,0
41,TOR,MIL,41,29,90,69,0.456,0.42,11,5,25,19,0.44,0.263,13,24,20,24,0.65,1.0,18,7,28,26,46,33,22,21,12,6,3,8,13,18,19,21,106,87,0.536,0.547,0.517,0.457,0.278,0.275,0.222,0.348,40.9,20.0,80.0,59.1,58.2,41.8,53.7,72.4,13.5,6.8,6.0,12.3,11.6,18.5,119.4,98.0,98.0,119.4,3.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,0,1,1,0,14,14,49,40,8,3,18,13,30,24,65,50,35,26,201511010TOR,2015-11-01,2016,0
42,CHI,ORL,33,35,87,90,0.379,0.389,7,7,28,23,0.25,0.304,19,10,22,17,0.864,0.588,11,12,36,31,47,43,23,21,7,7,8,11,13,16,16,19,92,87,0.476,0.446,0.42,0.428,0.322,0.256,0.253,0.189,26.2,25.0,75.0,73.8,52.2,47.8,69.7,60.0,7.3,7.3,11.9,18.6,11.9,14.1,96.0,90.7,90.7,96.0,3.0,0.0,1.0,3.0,0.75,0.0,4.0,3.0,1,0,0,1,21,16,54,55,11,8,16,13,26,28,59,67,33,39,201511010CHI,2015-11-01,2016,0
43,OKC,DEN,45,35,86,92,0.523,0.38,13,9,25,26,0.52,0.346,14,14,18,19,0.778,0.737,13,14,37,21,50,35,32,20,9,8,10,3,19,13,23,17,117,93,0.623,0.463,0.599,0.429,0.291,0.283,0.209,0.207,38.2,27.5,72.5,61.8,58.8,41.2,71.1,57.1,9.4,8.4,15.2,4.9,16.8,11.5,122.3,97.2,97.2,122.3,3.0,1.0,0.0,2.0,1.0,0.3333333333333333,3.0,3.0,0,1,1,0,12,17,41,57,3,10,13,19,32,26,61,66,29,40,201511010OKC,2015-11-01,2016,0
44,LAL,DAL,31,40,85,87,0.365,0.46,10,11,34,30,0.294,0.367,21,12,28,16,0.75,0.75,8,8,34,41,42,49,18,28,8,5,9,4,12,11,20,22,93,103,0.478,0.548,0.424,0.523,0.4,0.345,0.329,0.184,16.3,19.0,81.0,83.7,46.2,53.8,58.1,70.0,8.3,5.2,15.8,7.8,11.0,10.5,96.1,106.4,106.4,96.1,0.0,2.0,3.0,1.0,0.0,0.6666666666666666,3.0,3.0,1,0,0,1,24,19,54,47,4,9,11,12,21,29,51,57,30,28,201511010LAL,2015-11-01,2016,0
45,PHI,CLE,38,42,85,81,0.447,0.519,7,8,24,22,0.292,0.364,17,15,23,20,0.739,0.75,9,7,28,36,37,43,22,28,7,5,5,9,13,16,18,19,100,107,0.526,0.596,0.488,0.568,0.282,0.272,0.271,0.247,20.0,20.0,80.0,80.0,46.3,53.8,57.9,66.7,7.2,5.2,8.5,14.8,12.0,15.1,103.2,110.4,110.4,103.2,0.0,3.0,3.0,1.0,0.0,0.75,3.0,4.0,0,1,1,0,17,14,47,39,9,5,16,13,31,34,61,59,30,25,201511020PHI,2015-11-02,2016,0
46,BRK,MIL,36,38,79,73,0.456,0.521,6,9,19,23,0.316,0.391,18,18,22,26,0.818,0.692,10,8,25,28,35,36,21,24,3,6,4,7,18,14,23,23,96,103,0.541,0.61,0.494,0.582,0.241,0.315,0.278,0.356,26.3,24.2,75.8,73.7,49.3,50.7,58.3,63.2,3.3,6.6,8.0,11.7,16.9,14.2,105.5,113.2,113.2,105.5,0.0,1.0,4.0,3.0,0.0,0.25,4.0,4.0,1,0,0,1,13,14,43,35,7,4,14,18,30,29,60,50,30,21,201511020BRK,2015-11-02,2016,0
47,NYK,SAS,32,39,89,79,0.36,0.494,4,4,13,13,0.308,0.308,16,12,21,17,0.762,0.706,17,8,32,37,49,45,17,21,8,6,3,7,10,13,18,12,84,94,0.428,0.543,0.382,0.519,0.146,0.165,0.236,0.215,31.5,20.0,80.0,68.5,52.1,47.9,53.1,53.8,9.0,6.7,4.5,9.2,9.2,13.1,94.1,105.4,105.4,94.1,2.0,3.0,2.0,1.0,0.5,0.75,4.0,4.0,0,1,1,0,9,9,57,40,7,3,13,10,28,35,76,66,48,31,201511020NYK,2015-11-02,2016,0
48,HOU,OKC,41,40,89,84,0.461,0.476,9,10,29,23,0.31,0.435,19,15,29,22,0.655,0.682,7,14,27,41,34,55,22,17,18,7,7,9,12,24,22,24,110,105,0.54,0.56,0.511,0.536,0.326,0.274,0.326,0.262,14.6,34.1,65.9,85.4,38.2,61.8,53.7,42.5,17.5,6.8,11.5,15.0,10.5,20.4,106.9,102.0,102.0,106.9,1.0,3.0,3.0,1.0,0.25,0.75,4.0,4.0,1,0,0,1,20,13,48,44,9,7,24,12,32,30,60,61,28,31,201511020HOU,2015-11-02,2016,0
49,MIN,POR,34,41,79,89,0.43,0.461,3,9,13,30,0.231,0.3,30,15,39,20,0.769,0.75,8,11,33,35,41,46,22,18,10,5,4,6,15,16,22,27,101,106,0.525,0.542,0.449,0.511,0.165,0.337,0.494,0.225,18.6,25.0,75.0,81.4,47.1,52.9,64.7,43.9,10.0,5.0,6.8,9.1,13.5,14.1,100.6,105.6,105.6,100.6,2.0,2.0,1.0,2.0,0.6666666666666666,0.5,3.0,4.0,0,1,1,0,10,21,45,48,6,4,16,15,31,32,66,59,35,27,201511020MIN,2015-11-02,2016,0
50,GSW,MEM,43,26,84,96,0.512,0.271,11,3,25,23,0.44,0.13,22,14,30,20,0.733,0.7,10,11,55,33,65,44,32,21,8,8,13,7,14,11,15,24,119,69,0.612,0.329,0.577,0.286,0.298,0.24,0.357,0.208,23.3,16.7,83.3,76.7,59.6,40.4,74.4,80.8,7.9,7.9,17.8,11.9,12.6,9.5,117.6,68.2,68.2,117.6,4.0,2.0,0.0,2.0,1.0,0.5,4.0,4.0,0,1,1,0,14,20,41,70,7,13,11,14,32,23,59,73,27,50,201511020GSW,2015-11-02,2016,0
51,LAC,PHO,37,36,81,98,0.457,0.367,8,9,26,30,0.308,0.3,20,15,23,21,0.87,0.714,3,16,43,39,46,55,20,23,4,8,5,1,11,9,18,20,102,96,0.56,0.448,0.506,0.413,0.321,0.306,0.284,0.214,7.1,27.1,72.9,92.9,45.5,54.5,54.1,63.9,4.1,8.2,7.4,1.8,10.8,7.7,104.5,98.3,98.3,104.5,4.0,2.0,0.0,2.0,1.0,0.5,4.0,4.0,0,1,1,0,18,21,44,62,1,5,9,11,29,27,55,68,26,41,201511020LAC,2015-11-02,2016,0
52,CHA,CHI,47,44,91,90,0.516,0.489,14,14,23,30,0.609,0.467,22,3,23,8,0.957,0.375,12,4,40,29,52,33,26,26,6,5,4,0,9,12,11,19,130,105,0.643,0.561,0.593,0.567,0.253,0.333,0.253,0.089,29.3,9.1,90.9,70.7,61.2,38.8,55.3,59.1,6.1,5.1,6.7,0.0,8.2,11.4,132.6,107.1,107.1,132.6,1.0,3.0,3.0,2.0,0.25,0.6,4.0,5.0,1,0,0,1,9,16,44,46,0,4,12,9,33,30,68,60,35,30,201511030CHO,2015-11-03,2016,0
53,DET,IND,33,38,86,88,0.384,0.432,5,7,22,23,0.227,0.304,11,11,17,12,0.647,0.917,19,12,31,30,50,42,14,21,8,15,5,5,23,15,21,19,82,94,0.439,0.504,0.413,0.472,0.256,0.261,0.198,0.136,38.8,27.9,72.1,61.2,54.3,45.7,42.4,55.3,8.6,16.1,7.7,7.8,19.7,13.9,87.9,100.7,100.7,87.9,3.0,1.0,1.0,3.0,0.75,0.25,4.0,4.0,0,1,1,0,17,16,53,50,5,5,15,23,28,31,64,65,36,34,201511030DET,2015-11-03,2016,0
54,MIA,ATL,38,37,86,90,0.442,0.411,5,7,28,21,0.179,0.333,11,17,16,22,0.688,0.773,13,16,36,35,49,51,13,25,10,10,9,1,18,15,21,14,92,98,0.494,0.492,0.471,0.45,0.326,0.233,0.186,0.244,27.1,30.8,69.2,72.9,49.0,51.0,34.2,67.6,10.4,10.4,13.0,1.7,16.2,13.1,95.4,101.6,101.6,95.4,2.0,4.0,2.0,1.0,0.5,0.8,4.0,5.0,0,1,1,0,23,14,48,53,1,9,15,18,33,30,58,69,25,39,201511030MIA,2015-11-03,2016,0
55,NOP,ORL,32,42,90,90,0.356,0.467,12,7,36,18,0.333,0.389,18,12,25,12,0.72,1.0,10,10,36,45,46,55,23,24,12,5,9,3,14,18,14,18,94,103,0.465,0.541,0.422,0.506,0.4,0.2,0.278,0.133,18.2,21.7,78.3,81.8,45.5,54.5,71.9,57.1,11.7,4.9,12.5,5.6,12.2,15.9,92.0,100.8,100.8,92.0,0.0,1.0,4.0,3.0,0.0,0.25,4.0,4.0,1,0,0,1,24,11,58,48,3,9,18,14,20,35,54,72,34,37,201511030NOP,2015-11-03,2016,0
56,DAL,TOR,33,37,86,82,0.384,0.451,7,5,23,17,0.304,0.294,18,23,25,26,0.72,0.885,14,10,30,37,44,47,20,18,5,8,3,6,15,16,25,26,91,102,0.469,0.546,0.424,0.482,0.267,0.207,0.291,0.317,27.5,25.0,75.0,72.5,48.4,51.6,60.6,48.6,5.2,8.3,4.6,9.5,13.4,14.6,94.9,106.4,106.4,94.9,2.0,4.0,2.0,0.0,0.5,1.0,4.0,4.0,1,0,0,1,16,12,53,45,6,3,16,15,26,32,63,65,37,33,201511030DAL,2015-11-03,2016,0
57,SAC,MEM,29,40,74,83,0.392,0.482,7,3,20,20,0.35,0.15,24,20,40,25,0.6,0.8,8,12,27,38,35,50,17,23,8,5,1,7,13,16,21,31,89,103,0.486,0.548,0.439,0.5,0.27,0.241,0.541,0.301,17.4,30.8,69.2,82.6,41.2,58.8,58.6,57.5,8.4,5.3,1.6,13.0,12.4,14.5,93.9,108.7,108.7,93.9,1.0,3.0,3.0,2.0,0.25,0.6,4.0,5.0,1,0,0,1,13,17,45,43,7,1,16,13,22,37,54,63,32,26,201511030SAC,2015-11-03,2016,0
58,LAL,DEN,36,43,86,85,0.419,0.506,6,7,26,20,0.231,0.35,31,27,38,31,0.816,0.871,11,11,29,38,40,49,18,30,9,5,4,7,10,14,28,23,109,120,0.531,0.608,0.453,0.547,0.302,0.235,0.442,0.365,22.4,27.5,72.5,77.6,44.9,55.1,50.0,69.8,9.1,5.0,6.2,11.7,8.9,12.4,110.0,121.1,121.1,110.0,0.0,2.0,4.0,2.0,0.0,0.5,4.0,4.0,0,1,1,0,20,13,50,42,7,4,14,10,30,36,60,65,30,29,201511030LAL,2015-11-03,2016,0
59,IND,BOS,35,35,91,83,0.385,0.422,8,10,23,27,0.348,0.37,22,18,29,22,0.759,0.818,21,15,32,34,53,49,18,20,10,7,1,5,14,19,20,22,100,98,0.482,0.529,0.429,0.482,0.253,0.325,0.319,0.265,38.2,31.9,68.1,61.8,52.0,48.0,51.4,57.1,10.6,7.4,1.8,7.4,11.9,17.0,106.3,104.2,104.2,106.3,2.0,1.0,3.0,3.0,0.4,0.25,5.0,4.0,0,1,1,0,15,17,56,48,5,1,19,14,27,25,68,56,41,31,201511040IND,2015-11-04,2016,0
60,WAS,SAS,42,37,87,81,0.483,0.457,8,7,23,22,0.348,0.318,10,18,14,20,0.714,0.9,4,9,29,40,33,49,27,21,11,5,3,3,10,20,19,21,102,99,0.547,0.551,0.529,0.5,0.264,0.272,0.161,0.247,9.1,23.7,76.3,90.9,40.2,59.8,64.3,56.8,11.2,5.1,5.1,4.7,9.7,18.2,104.0,101.0,101.0,104.0,3.0,3.0,1.0,2.0,0.75,0.6,4.0,5.0,0,1,1,0,15,15,45,44,3,3,20,10,34,30,64,59,30,29,201511040WAS,2015-11-04,2016,0
61,ATL,BRK,37,36,76,83,0.487,0.434,8,5,22,21,0.364,0.238,19,10,24,13,0.792,0.769,6,14,28,29,34,43,27,24,15,9,10,4,13,19,17,19,101,87,0.583,0.49,0.539,0.464,0.289,0.253,0.316,0.157,17.1,33.3,66.7,82.9,44.2,55.8,73.0,66.7,16.5,9.9,16.1,7.4,13.1,17.6,111.1,95.7,95.7,111.1,5.0,0.0,1.0,5.0,0.8333333333333334,0.0,6.0,5.0,0,1,1,0,14,16,39,47,4,10,19,13,29,31,54,62,25,31,201511040ATL,2015-11-04,2016,0
62,CLE,NYK,33,33,83,84,0.398,0.393,7,8,27,24,0.259,0.333,23,12,32,15,0.719,0.8,9,9,39,31,48,40,21,16,5,6,2,7,11,12,12,23,96,86,0.494,0.475,0.44,0.44,0.325,0.286,0.386,0.179,22.5,18.8,81.3,77.5,54.5,45.5,63.6,48.5,5.4,6.4,3.3,12.5,10.2,11.7,102.9,92.2,92.2,102.9,4.0,2.0,1.0,3.0,0.8,0.4,5.0,5.0,1,0,0,1,20,16,50,51,7,2,12,11,26,25,56,60,30,35,201511040CLE,2015-11-04,2016,0
63,HOU,ORL,42,46,88,91,0.477,0.505,11,7,34,20,0.324,0.35,24,15,34,19,0.706,0.789,16,9,32,29,48,38,28,28,8,12,1,6,19,14,20,25,119,114,0.578,0.574,0.54,0.544,0.386,0.22,0.386,0.209,35.6,22.0,78.0,64.4,55.8,44.2,66.7,60.9,7.8,11.7,1.4,11.1,15.6,12.4,116.0,111.1,111.1,116.0,2.0,1.0,3.0,4.0,0.4,0.2,5.0,5.0,1,0,0,1,23,13,46,45,6,1,14,19,31,39,54,71,23,32,201511040HOU,2015-11-04,2016,1
64,MIL,PHI,35,34,86,81,0.407,0.42,8,6,23,28,0.348,0.214,13,13,17,15,0.765,0.867,8,12,28,39,36,51,24,23,6,4,4,9,10,18,19,23,91,87,0.487,0.497,0.453,0.457,0.267,0.346,0.198,0.185,17.0,30.0,70.0,83.0,41.4,58.6,68.6,67.6,6.5,4.4,7.5,14.3,9.7,17.0,99.2,94.9,94.9,99.2,2.0,0.0,3.0,4.0,0.4,0.0,5.0,4.0,1,0,0,1,15,22,51,47,9,4,18,10,27,28,63,53,36,25,201511040MIL,2015-11-04,2016,0
65,OKC,TOR,39,33,82,79,0.476,0.418,8,5,23,14,0.348,0.357,12,32,14,39,0.857,0.821,11,12,30,33,41,45,26,12,8,14,10,3,19,14,29,16,98,103,0.556,0.536,0.524,0.449,0.28,0.177,0.171,0.494,25.0,28.6,71.4,75.0,47.7,52.3,66.7,36.4,8.4,14.8,15.4,5.1,17.7,12.7,103.4,108.6,108.6,103.4,3.0,5.0,2.0,0.0,0.6,1.0,5.0,5.0,1,0,0,1,15,9,43,46,3,10,14,19,31,28,59,65,28,37,201511040OKC,2015-11-04,2016,0
66,PHO,SAC,45,40,83,84,0.542,0.476,14,11,23,24,0.609,0.458,14,6,22,12,0.636,0.5,9,7,32,26,41,33,27,25,14,9,4,4,18,17,11,22,118,97,0.637,0.543,0.627,0.542,0.277,0.286,0.265,0.143,25.7,17.9,82.1,74.3,55.4,44.6,60.0,62.5,14.2,9.2,6.7,6.7,16.3,16.0,120.0,98.6,98.6,120.0,3.0,1.0,2.0,4.0,0.6,0.2,5.0,5.0,0,1,1,0,9,13,38,44,4,4,17,18,31,29,60,60,29,31,201511040PHO,2015-11-04,2016,0
67,UTA,POR,33,41,88,77,0.375,0.532,5,11,24,25,0.208,0.44,21,15,33,32,0.636,0.469,16,13,24,35,40,48,9,11,12,5,8,7,9,19,22,25,92,108,0.449,0.593,0.403,0.604,0.273,0.325,0.375,0.416,31.4,35.1,64.9,68.6,45.5,54.5,27.3,26.8,12.8,5.3,15.4,10.9,8.1,17.3,98.4,115.5,115.5,98.4,2.0,3.0,2.0,2.0,0.5,0.6,4.0,5.0,1,0,0,1,19,14,55,36,7,8,19,9,28,30,64,52,36,22,201511040UTA,2015-11-04,2016,0
68,GSW,LAC,39,43,85,88,0.459,0.489,10,8,26,22,0.385,0.364,24,14,31,22,0.774,0.636,9,10,33,31,42,41,28,24,6,6,5,4,12,11,22,26,112,108,0.568,0.553,0.518,0.534,0.306,0.25,0.365,0.25,22.5,23.3,76.7,77.5,50.6,49.4,71.8,55.8,6.2,6.2,7.6,6.8,10.8,10.1,114.9,110.8,110.8,114.9,5.0,4.0,0.0,1.0,1.0,0.8,5.0,5.0,1,0,0,1,16,14,46,45,4,5,11,12,29,35,59,66,30,31,201511040GSW,2015-11-04,2016,0
69,CHI,OKC,40,38,90,84,0.444,0.452,7,5,18,13,0.389,0.385,17,17,21,20,0.81,0.85,11,9,36,35,47,44,20,21,3,2,7,8,6,9,17,18,104,98,0.524,0.528,0.483,0.482,0.2,0.155,0.233,0.238,23.9,20.0,80.0,76.1,51.6,48.4,50.0,55.3,3.3,2.2,9.9,11.1,5.7,8.8,113.8,107.2,107.2,113.8,4.0,3.0,2.0,3.0,0.6666666666666666,0.5,6.0,6.0,0,1,1,0,11,8,50,46,8,7,9,6,33,33,72,71,39,38,201511050CHI,2015-11-05,2016,0
70,MIN,MIA,30,37,85,76,0.353,0.487,4,4,12,14,0.333,0.286,20,18,22,25,0.909,0.72,10,7,34,35,44,42,16,14,7,6,6,6,16,16,27,19,84,96,0.444,0.552,0.376,0.513,0.141,0.184,0.259,0.329,22.2,17.1,82.9,77.8,51.2,48.8,53.3,37.8,7.3,6.3,9.7,8.2,14.5,15.5,87.7,100.2,100.2,87.7,2.0,3.0,2.0,2.0,0.5,0.6,4.0,5.0,0,1,1,0,8,10,55,39,6,6,16,16,26,33,73,62,47,29,201511050MIN,2015-11-05,2016,0
71,DAL,CHA,32,44,82,89,0.39,0.494,6,6,29,27,0.207,0.222,24,14,27,17,0.889,0.824,8,8,36,40,44,48,17,19,8,8,2,6,13,11,13,25,94,108,0.501,0.56,0.427,0.528,0.354,0.303,0.329,0.191,16.7,18.2,81.8,83.3,47.8,52.2,53.1,43.2,8.2,8.2,3.2,11.3,12.2,10.2,96.4,110.8,110.8,96.4,2.0,2.0,3.0,3.0,0.4,0.4,5.0,5.0,1,0,0,1,23,21,50,45,6,2,11,13,26,38,53,62,27,24,201511050DAL,2015-11-05,2016,0
72,DEN,UTA,28,37,72,85,0.389,0.435,5,11,20,24,0.25,0.458,23,11,34,17,0.676,0.647,11,12,34,31,45,43,16,23,4,6,6,6,13,10,14,26,84,96,0.483,0.519,0.424,0.5,0.278,0.282,0.472,0.2,26.2,26.1,73.9,73.8,51.1,48.9,57.1,62.2,4.6,6.9,9.8,11.5,13.0,9.8,96.2,109.9,109.9,96.2,2.0,3.0,3.0,2.0,0.4,0.6,5.0,5.0,0,1,1,0,15,13,44,48,6,6,10,13,23,26,52,61,29,35,201511050DEN,2015-11-05,2016,0
73,POR,MEM,44,37,87,77,0.506,0.481,15,7,30,20,0.5,0.35,12,15,20,21,0.6,0.714,14,7,33,29,47,36,29,20,3,4,3,5,8,8,19,14,115,96,0.6,0.557,0.592,0.526,0.345,0.26,0.23,0.273,32.6,17.5,82.5,67.4,56.6,43.4,65.9,54.1,3.4,4.6,5.3,8.8,7.7,8.5,132.2,110.4,110.4,132.2,4.0,3.0,2.0,3.0,0.6666666666666666,0.5,6.0,6.0,0,1,1,0,15,13,43,40,5,3,8,8,29,30,57,57,28,27,201511050POR,2015-11-05,2016,0
74,ORL,TOR,33,30,77,86,0.429,0.349,9,5,25,23,0.36,0.217,17,22,22,29,0.773,0.759,6,15,34,29,40,44,22,13,4,5,4,5,12,9,25,18,92,87,0.531,0.44,0.487,0.378,0.325,0.267,0.286,0.337,17.1,30.6,69.4,82.9,47.6,52.4,66.7,43.3,4.5,5.6,6.3,9.6,12.2,8.4,103.4,97.8,97.8,103.4,2.0,5.0,4.0,1.0,0.3333333333333333,0.8333333333333334,6.0,6.0,1,0,0,1,16,18,44,56,5,4,9,12,24,25,52,63,28,38,201511060ORL,2015-11-06,2016,0
